ID,Japanese,English,Chinese,EnglishCensored,Korean,German
227,,"Carne di Lillymon.
Ripristina completamente HP e SP di un alleato.","花仙獸給的特製肉
能恢復我方單體所有HP跟SP",,"릴리몬으로부터 받은 특제 고기.
아군 1체의 HP와 SP를 완전 회복한다.","Fleisch von Lillymon.
Stellt TP und SP eines Verb. wieder her."
228,,"Carne di Renamon.
Ripristina completamente gli HP e gli SP di un alleato.","妖狐獸給的特製肉
能恢復我方單體所有HP跟SP",,"레나몬으로부터 받은 특제 고기.
아군 1체의 HP와 SP를 완전 회복한다.","Fleisch von Renamon.
Stellt TP und SP eines Verb. wieder her."
229,,"Carne di Beelzemon.
Ripristina completamente HP e SP di un alleato.","墮天地獄獸給的特製肉
能恢復我方單體所有HP跟SP",,"베르제브몬으로부터 받은 특제 고기.
아군 1체의 HP와 SP를 완전 회복한다.","Fleisch von Beelzemon.
Stellt TP und SP eines Verb. wieder her."
230,,"Carne di Leomon.
Ripristina completamente gli HP e SP di un alleato.","獅子獸給的特製肉
能恢復我方單體所有HP跟SP",,"레오몬으로부터 받은 특제 고기.
아군 1체의 HP와 SP를 완전 회복한다.","Fleisch von Leomon.
Stellt TP und SP eines Verb. wieder her."
301,,"HP max +50
/Equipaggiamento","最大HP+50
／裝備",,"최대 HP+50
/장비품","Max. TP +50
/Ausrüstung"
302,,"HP max +100
/Equipaggiamento","最大HP+100
／裝備",,"최대 HP+100
/장비품","Max. TP +100
/Ausrüstung"
303,,"PS max +150
/Equipaggiamento","最大HP+150
／裝備",,"최대 HP+150
/장비품","Max. TP +150
/Ausrüstung"
304,,"HP max +200
/Equipaggiamento","最大HP+200
／裝備",,"최대 HP+200
/장비품","Max. TP +200
/Ausrüstung"
305,,"HP max +250
/Equipaggiamento","最大HP+250
／裝備",,"최대 HP+250
/장비품","Max. TP +250
/Ausrüstung"
306,,"PS max +5
/Equipaggiamento","最大SP+5
／裝備",,"최대 SP+5
/장비품","Max. SP +5
/Ausrüstung"
307,,"SP max +10
/Equipaggiamento","最大SP+10
／裝備",,"최대 SP+10
/장비품","Max. SP +10
/Ausrüstung"
308,,"SP Massima +15
/Equipaggiamento","最大SP+15
／裝備",,"최대 SP+15
/장비품","Max. SP +15
/Ausrüstung"
309,,"SP massimi +20
/Equipaggiamento","最大SP+20
／裝備",,"최대 SP+20
/장비품","Max. SP +20
/Ausrüstung"
310,,"Max SP +25
/Equipaggiamento","最大SP+25
／裝備",,"최대 SP+25
/장비품","Max. SP +25
/Ausrüstung"
311,,"ATK +5
/Equipaggiamento","ATK+5
／裝備",,"공격력+5
/장비품","ANG +5
/Ausrüstung"
312,,"ATK +10
/Equipaggiamento","ATK+10
／裝備",,"공격력+10
/장비품","ANG +10
/Ausrüstung"
313,,"ATK +15
/Equipaggiamento","ATK+15
／裝備",,"공격력+15
/장비품","ANG +15
/Ausrüstung"
314,,"ATT +20
/Equipaggiamento","ATK+20
／裝備",,"공격력+20
/장비품","ANG +20
/Ausrüstung"
315,,"ATK +25
/Equipaggiamento","ATK+25
／裝備",,"공격력+25
/장비품","ANG +25
/Ausrüstung"
316,,"DIF +5
/Equipaggiamento","DEF+5
／裝備",,"방어력+5
/장비품","VER +5
/Ausrüstung"
317,,"DIF +10
/Equipaggiamento","DEF+10
／裝備",,"방어력+10
/장비품","VER +10
/Ausrüstung"
318,,"DIF +15
/Equipaggiamento","DEF+15
／裝備",,"방어력+15
/장비품","VER +15
/Ausrüstung"
319,,"DIF +20
/Equipaggiamento","DEF+20
／裝備",,"방어력+20
/장비품","VER +20
/Ausrüstung"
320,,"DIF +25
/Equipaggiamento","DEF+25
／裝備",,"방어력+25
/장비품","VER +25
/Ausrüstung"
321,,"INT +5
/Equipaggiamento","INT+5
／裝備",,"지력+5
/장비품","INT +5
/Ausrüstung"
322,,"INT +10
/Equipaggiamento","INT+10
／裝備",,"지력+10
/장비품","INT +10
/Ausrüstung"
323,,"INT +15
/Equipaggiamento","INT+15
／裝備",,"지력+15
/장비품","INT +15
/Ausrüstung"
324,,"INT +20
/Equipaggiamento","INT+20
／裝備",,"지력+20
/장비품","INT +20
/Ausrüstung"
325,,"INT +25
/Equipaggiamento","INT+25
／裝備",,"지력+25
/장비품","INT +25
/Ausrüstung"
326,,"SPD +5
/Equipaggiamento","SPD+5
／裝備",,"민첩+5
/장비품","GES +5
/Ausrüstung"
327,,"SPD +10
/Equipaggiamento","SPD+10
／裝備",,"민첩+10
/장비품","GES +10
/Ausrüstung"
328,,"SPD +15
/Equipaggiamento","SPD+15
／裝備",,"민첩+15
/장비품","GES +15
/Ausrüstung"
329,,"VEL +20
/Equipaggiamento","SPD+20
／裝備",,"민첩+20
/장비품","GES +20
/Ausrüstung"
330,,"SPD +25
/Equipaggiamento","SPD+25
／裝備",,"민첩+25
/장비품","GES +25
/Ausrüstung"
331,,"ACU +5%
/Equipaggiamento","ACU+5%
／裝備",,"명중률+5%
/장비품","GEN +5 %
/Ausrüstung"
332,,"ACU +10%
/Equipaggiamento","ACU+10%
／裝備",,"명중률+10%
/장비품","GEN +10 %
/Ausrüstung"
333,,"ACU +15%
/Equipaggiamento","ACU+15%
／裝備",,"명중률+15%
/장비품","GEN +15 %
/Ausrüstung"
334,,"EVA +3%
/Equipaggiamento","EVA+3%
／裝備",,"회피율+3%
/장비품","AWN +3 %
/Ausrüstung"
335,,"EVA +6%
/Equipaggiamento","EVA+6%
／裝備",,"회피율+6%
/장비품","AWN +6 %
/Ausrüstung"
336,,"EVA +9%
/Equipaggiamento","EVA+9%
／裝備",,"회피율+9%
/장비품","AWN +9 %
/Ausrüstung"
337,,"CRT +5%
/Equipaggiamento","CRT+5%
／裝備",,"크리티컬 발생 확률+5%
/장비품","KRT +5 %
/Ausrüstung"
338,,"CRT +10%
/Equipaggiamento","CRT+10%
／裝備",,"크리티컬 발생 확률+10%
/장비품","KRT +10 %
/Ausrüstung"
339,,"CRT +15%
/Equipaggiamento","CRT+15%
／裝備",,"크리티컬 발생 확률+15%
/장비품","KRT +15 %
/Ausrüstung"
340,,"HP +100, SP +10
/Equipaggiamento","HP+100　SP+10
／裝備",,"HP+100, SP+10 
/장비품","TP +100, SP +10
/Ausrüstung"
341,,"HP +100, ATT +10
/Equipaggiamento","HP+100　ATK+10
／裝備",,"HP+100, 공격력+10 
/장비품","TP +100, ANG +10
/Ausrüstung"
342,,"HP +100, DIF +10
/Equipaggiamento","HP+100　DEF+10
／裝備",,"HP+100, 방어력+10 
/장비품","TP +100, VER +10
/Ausrüstung"
343,,"HP +100, INT +10
/Equipaggiamento","HP+100　INT+10
／裝備",,"HP+100, 지력+10 
/장비품","TP +100, INT +10
/Ausrüstung"
344,,"HP +100, VEL +10
/Equipaggiamento","HP+100　SPD+10
／裝備",,"HP+100, 민첩+10 
/장비품","TP +100, GES +10
/Ausrüstung"
345,,"SP +10, ATK +10
/Equipaggiamento","SP+10　ATK+10
／裝備",,"SP+10, 공격력+10 
/장비품","SP +10, ANG +10
/Ausrüstung"
346,,"SP +10, DIF +10
/Equipaggiamento","SP+10　DEF+10
／裝備",,"SP+10, 방어력+10 
/장비품","SP +10, VER +10
/Ausrüstung"
347,,"SP +10, INT +10
/Equipaggiamento","SP+10　INT+10
／裝備",,"SP+10, 지력+10 
/장비품","SP +10, INT +10
/Ausrüstung"
348,,"PS +10, VEL +10
/Equipaggiamento","SP+10　SPD+10
／裝備",,"SP+10, 민첩+10 
/장비품","SP +10, GES +10
/Ausrüstung"
349,,"ATK +10, DIF +10
/Equipaggiamento","ATK+10　DEF+10
／裝備",,"공격력+10, 방어력+10 
/장비품","ANG +10, VER +10
/Ausrüstung"
350,,"ATT +10, INT +10
/Equipaggiamento","ATK+10　INT+10
／裝備",,"공격력+10, 지력+10 
/장비품","ANG +10, INT +10
/Ausrüstung"
351,,"ATK +10, VEL +10
/Equipaggiamento","ATK+10　SPD+10
／裝備",,"공격력+10, 민첩+10
/장비품","ANG +10, GES +10
/Ausrüstung"
352,,"DIF +10, INT +10
/Equipaggiamento","DEF+10　INT+10
／裝備",,"방어력+10, 지력+10 
/장비품","VER +10, INT +10
/Ausrüstung"
353,,"DIF +10, VEL +10
/Equipaggiamento","DEF+10　SPD+10
／裝備",,"방어력+10, 민첩+10 
/장비품","VER +10, GES +10
/Ausrüstung"
354,,"INT +10, VEL +10
/Equipaggiamento","INT+10　SPD+10
／裝備",,"지력+10, 민첩+10 
/장비품","INT +10, GES +10
/Ausrüstung"
355,,"INT +10, ACC +5%
/Equipaggiamento","INT+10　ACU+5%
／裝備",,"지력+10, 명중률+5%
/장비품","INT +10, GEN +5 %
/Ausrüstung"
356,,"SPD +10, EVA +5%
/Equipaggiamento","SPD+10　EVA+5%
／裝備",,"민첩+10, 회피율+5%
/장비품","GES +10, AWN +5 %
/Ausrüstung"
357,,"ATT +10, CRT +5%
/Equipaggiamento","ATK+10　CRT+5%
／裝備",,"공격력+10, 크리티컬 발생 확률+5%
/장비품","ANG +10, KRT +5 %
/Ausrüstung"
358,,"PV max +50, PS max +5, ATT +5
DIF +5, INT +5, VEL +5 /Equipaggiamento","最大HP+50　最大SP+5　ATK+5
DEF+5　INT+5　SPD+5／裝備",,"최대HP+50, 최대SP+5, 공격력+5
방어력+5, 지력+5, 민첩+5 /장비품","Max. TP +50, max. SP +5, ANG +5,
VER +5, INT +5, GES +5 /Ausrüstung"
359,,"Danno da attributo Fuoco -20%
/Equipaggiamento","火屬性傷害減少20%
／裝備",,"불속성 대미지 20% 감소
/장비품","Feuerschaden –20 %
/Ausrüstung"
360,,"Danni da attributo Fuoco -30%,
Danni da attributo Pianta +10% /Equipaggiamento","火屬性傷害減少30%，
木屬性傷害增加10%／裝備",,"불속성 대미지 30% 감소
풀속성 대미지 10% 증가 /장비품","Feuerschaden –30 %,
Pflanzenschaden +10 % /Ausrüstung"
361,,"Danni da attributo Acqua -20%
/Equipaggiamento","水屬性傷害減少20%
／裝備",,"물속성 대미지 20% 감소
/장비품","Wasserschaden –20 %
/Ausrüstung"
362,,"Danni da attributo Acqua -30%,
Danni da attributo Fuoco +10% /Equipaggiamento","水屬性傷害減少30%，
火屬性傷害增加10%／裝備",,"물속성 대미지 30% 감소
불속성 대미지 10% 증가 /장비품","Wasserschaden –30 %,
Feuerschaden +10 % /Ausrüstung"
363,,"Danno da attributo Pianta -20%
/Equipaggiamento","木屬性傷害減少20%
／裝備",,"풀속성 대미지 20% 감소
/장비품","Pflanzenschaden –20 %
/Ausrüstung"
364,,"Danno attributo Pianta -30%,
Danno attributo Acqua +10% /Equipaggiamento","木屬性傷害減少30%，
水屬性傷害增加10%／裝備",,"풀속성 대미지 30% 감소
물속성 대미지 10% 증가 /장비품","Pflanzenschaden –30 %,
Wasserschaden +10 % /Ausrüstung"
365,,"Danni da attributo Elettrico -20%
/Equipaggiamento","雷屬性傷害減少20%
／裝備",,"전기속성 대미지 20% 감소
/장비품","Elektroschaden –20 %
/Ausrüstung"
366,,"Danno da attributo Elettrico -30%,
Danno da attributo Vento +10% /Equipaggiamento","雷屬性傷害減少30%，
風屬性傷害增加10%／裝備",,"전기속성 대미지 30% 감소
바람속성 대미지 10% 증가 /장비품","Elektroschaden –30 %,
Windschaden +10 % /Ausrüstung"
367,,"Danni da attributo Terra -20%
/Equipaggiamento","土屬性傷害減少20%
／裝備",,"땅속성 대미지 20% 감소
/장비품","Erdschaden –20 %
/Ausrüstung"
368,,"Danno da attributo Terra -30%,
Danno da attributo Elettrico +10% /Equipaggiamento","土屬性傷害減少30%，
雷屬性傷害增加10%／裝備",,"땅속성 대미지 30% 감소
전기속성 대미지 10% 증가 /장비품","Erdschaden –30 %,
Elektroschaden +10 % /Ausrüstung"
369,,"Danno da attributo Vento -20%
/Equipaggiamento","風屬性傷害減少20%
／裝備",,"바람속성 대미지 20% 감소
/장비품","Windschaden –20 %
/Ausrüstung"
370,,"Danno da attributo Vento -30%,
Danno da attributo Terra +10% /Equipaggiamento","風屬性傷害減少30%，
土屬性傷害增加10%／裝備",,"바람속성 대미지 30% 감소
땅속성 대미지 10% 증가 /장비품","Windschaden –30 %,
Erdschaden +10 % /Ausrüstung"
371,,"Danno da attributo Luce -20%
/Equipaggiamento","光屬性傷害減少20%
／裝備",,"빛속성 대미지 20% 감소
/장비품","Lichtschaden –20 %
/Ausrüstung"
372,,"Danno da attributo Luce -30%,
Danno da attributo Oscurità +10% /Equipaggiamento","光屬性傷害減少30%，
闇屬性傷害增加10%／裝備",,"빛속성 대미지 30% 감소
어둠속성 대미지 10% 증가 /장비품","Lichtschaden –30 %,
Dunkelheitsschaden +10 % /Ausrüstung"
373,,"Danno attributo Oscurità -20%
/Equipaggiamento","闇屬性傷害減少20%
／裝備",,"어둠속성 대미지 20% 감소
/장비품","Dunkelheitsschaden –20 %
/Ausrüstung"
374,,"Danni attributo Oscurità -30%,
Danni attributo Luce +10% /Equipaggiamento","闇屬性傷害減少30%，
光屬性傷害增加10%／裝備",,"어둠속성 대미지 30% 감소
빛속성 대미지 10% 증가 /장비품","Dunkelheitsschaden –30 %,
Lichtschaden +10 % /Ausrüstung"
375,,"Danno da attributo Neutrale -20%
/Equipaggiamento","無屬性傷害減少20%
／裝備",,"무속성 대미지 20% 감소
/장비품","Neutralschaden –20 %
/Ausrüstung"
376,,"Danno da attributo Neutro -30%,
Danno da attributo Non-neutro +5% /Equipaggiamento","無屬性傷害減少30%，
無屬性以外的傷害增加5%／裝備",,"무속성 대미지 30% 감소
무속성 외의 대미지 5% 증가 /장비품","Neutralschaden –30 %,
sonstiger Schaden +5 % /Ausrüstung"
377,,"Danno di tutti gli attributi -10%
/Equipaggiamento","全屬性傷害減少10%
／裝備",,"모든 속성 대미지 10% 감소
/장비품","Jeglicher Schaden –10 %
/Ausrüstung"
378,,"Dimezza la probabilità di avvelenamento
/Equipaggiamento","陷入“劇毒”狀態的機率減半
／裝備",,"""맹독""에 걸릴 확률 반감
/장비품","Halbe Vergiftungsrate
/Ausrüstung"
379,,"Impedisce Avvelenamento
/Equipaggiamento","不會陷入“劇毒”狀態
／裝備",,"""맹독""에 걸리지 않게 됨
/장비품","Verhindert Vergiftung
/Ausrüstung"
380,,"Dimezza la probabilità di Confusione
/Equipaggiamento","陷入“混亂”狀態的機率減半
／裝備",,"""혼란""에 걸릴 확률 반감
/장비품","Halbe Verwirrungsrate
/Ausrüstung"
381,,"Impedisce Confusione
/Equipaggiamento","不會陷入“混亂”狀態
／裝備",,"""혼란""에 걸리지 않게 됨
/장비품","Verhindert Verwirrung
/Ausrüstung"
382,,"Dimezza la percentuale di successo di Paralisi
/Equipaggiamento","陷入“麻痺”狀態的機率減半
／裝備",,"""마비""에 걸릴 확률 반감
/장비품","Halbe Lähmungsrate
/Ausrüstung"
383,,"Impedisce Paralisi
/Equipaggiamento","不會陷入“麻痺”狀態
／裝備",,"""마비""에 걸리지 않게 됨
/장비품","Verhindert Lähmung
/Ausrüstung"
384,,"Dimezza la percentuale di successo di Sonno
/Equipaggiamento","陷入“睡眠”狀態的機率減半
／裝備",,"""수면""에 걸릴 확률 반감
/장비품","Halbe Schlafrate
/Ausrüstung"
385,,"Impedisce Sonno
/Equipaggiamento","不會陷入“睡眠”狀態
／裝備",,"""수면""에 걸리지 않게 됨
/장비품","Verhindert Schlaf
/Ausrüstung"
386,,"Dimezza la probabilità di successo di Stun
/Equipaggiamento","陷入“暈眩”狀態的機率減半
／裝備",,"""마비""에 걸릴 확률 반감
/장비품","Halbe Betäubungsrate
/Ausrüstung"
387,,"Impedisce Paralisi
/Equipaggiamento","不會陷入“暈眩”狀態
／裝備",,"""마비""에 걸리지 않게 됨
/장비품","Verhindert Betäubung
/Ausrüstung"
388,,"Dimezza probabilità Dot
/Equipaggiamento","陷入“液晶化”狀態的機率減半
／裝備",,"""액정화""에 걸릴 확률 반감
/장비품","Halbe Verpixelungsrate
/Ausrüstung"
389,,"Previene Dot
/Equipaggiamento","不會陷入“液晶化”狀態
／裝備",,"""액정화""에 걸리지 않게 됨
/장비품","Verhindert Verpixeln
/Ausrüstung"
390,,"Dimezza la probabilità di successo di Bug
/Equipaggiamento","陷入“Bug”狀態的機率減半
／裝備",,"""버그""에 걸릴 확률 반감
/장비품","Halbe Fehlerrate
/Ausrüstung"
391,,"Previene Bug
/Equipaggiamento","不會陷入“Bug”狀態
／裝備",,"""버그""에 걸리지 않게 됨
/장비품","Verhindert Fehler
/Ausrüstung"
392,,"Dimezza il tasso di successo di Morte Istantanea
/Equipaggiamento","陷入“即死”狀態的機率減半
／裝備",,"""즉사""에 걸릴 확률 반감
/장비품","Halbe Soforttodrate
/Ausrüstung"
393,,"Impedisce Morte Istantanea
/Equipaggiamento","不會陷入“即死”狀態
／裝備",,"""즉사""에 걸리지 않게 됨
/장비품","Verhindert Soforttod
/Ausrüstung"
394,,"Dimezza la probabilità di successo di tutti gli status anomali
/Equipaggiamento","陷入“所有異常狀態”的機率減半
／裝備",,"""모든 상태이상""에 걸릴 확률 반감
/장비품","Halbiert die Wahrscheinlichkeit 
von Statusleiden /Ausrüstung"
395,,"Tasso combo +10%
/Equipaggiamento","連擊發生機率+10%
／裝備",,"콤보 발생 확률+10%
/장비품","Komborate +10 %
/Ausrüstung"
396,,"Fugge sempre con successo dalla battaglia.
/Equipaggiamento","逃脫必定成功
／裝備",,"도주에 반드시 성공
/장비품","Immer erfolgreiche Flucht
/Ausrüstung"
397,,"Aumenta l'ESP guadagnata in battaglia.
/Equipaggiamento","增加戰鬥時獲取的EXP
／裝備",,"배틀로 얻는 EXP가 증가
/장비품","Mehr EP durch Kämpfe
/Ausrüstung"
398,,"Aumenta gli yen guadagnati in battaglia.
/Equipaggiamento","增加戰鬥時獲取的YEN
／裝備",,"배틀로 얻는 YEN가 증가
/장비품","Mehr Yen durch Kämpfe
/Ausrüstung"
