ID,Japanese,English,Chinese,EnglishCensored,Korean,German
305,"","Max HP +250
/Equipment","最大HP+250
／裝備","","최대 HP+250
/장비품","Max. TP +250
/Ausrüstung"
306,"","Max SP +5
/Equipment","最大SP+5
／裝備","","최대 SP+5
/장비품","Max. SP +5
/Ausrüstung"
307,"","Max SP +10
/Equipment","最大SP+10
／裝備","","최대 SP+10
/장비품","Max. SP +10
/Ausrüstung"
308,"","Max SP +15
/Equipment","最大SP+15
／裝備","","최대 SP+15
/장비품","Max. SP +15
/Ausrüstung"
309,"","Max SP +20
/Equipment","最大SP+20
／裝備","","최대 SP+20
/장비품","Max. SP +20
/Ausrüstung"
310,"","Max SP +25
/Equipment","最大SP+25
／裝備","","최대 SP+25
/장비품","Max. SP +25
/Ausrüstung"
311,"","ATK +5
/Equipment","ATK+5
／裝備","","공격력+5
/장비품","ANG +5
/Ausrüstung"
312,"","ATK +10
/Equipment","ATK+10
／裝備","","공격력+10
/장비품","ANG +10
/Ausrüstung"
313,"","ATK +15
/Equipment","ATK+15
／裝備","","공격력+15
/장비품","ANG +15
/Ausrüstung"
314,"","ATK +20
/Equipment","ATK+20
／裝備","","공격력+20
/장비품","ANG +20
/Ausrüstung"
315,"","ATK +25
/Equipment","ATK+25
／裝備","","공격력+25
/장비품","ANG +25
/Ausrüstung"
316,"","DEF +5
/Equipment","DEF+5
／裝備","","방어력+5
/장비품","VER +5
/Ausrüstung"
317,"","DEF +10
/Equipment","DEF+10
／裝備","","방어력+10
/장비품","VER +10
/Ausrüstung"
318,"","DEF +15
/Equipment","DEF+15
／裝備","","방어력+15
/장비품","VER +15
/Ausrüstung"
319,"","DEF +20
/Equipment","DEF+20
／裝備","","방어력+20
/장비품","VER +20
/Ausrüstung"
320,"","DEF +25
/Equipment","DEF+25
／裝備","","방어력+25
/장비품","VER +25
/Ausrüstung"
321,"","INT +5
/Equipment","INT+5
／裝備","","지력+5
/장비품","INT +5
/Ausrüstung"
322,"","INT +10
/Equipment","INT+10
／裝備","","지력+10
/장비품","INT +10
/Ausrüstung"
323,"","INT +15
/Equipment","INT+15
／裝備","","지력+15
/장비품","INT +15
/Ausrüstung"
324,"","INT +20
/Equipment","INT+20
／裝備","","지력+20
/장비품","INT +20
/Ausrüstung"
325,"","INT +25
/Equipment","INT+25
／裝備","","지력+25
/장비품","INT +25
/Ausrüstung"
326,"","SPD +5
/Equipment","SPD+5
／裝備","","민첩+5
/장비품","GES +5
/Ausrüstung"
327,"","SPD +10
/Equipment","SPD+10
／裝備","","민첩+10
/장비품","GES +10
/Ausrüstung"
328,"","SPD +15
/Equipment","SPD+15
／裝備","","민첩+15
/장비품","GES +15
/Ausrüstung"
329,"","SPD +20
/Equipment","SPD+20
／裝備","","민첩+20
/장비품","GES +20
/Ausrüstung"
330,"","SPD +25
/Equipment","SPD+25
／裝備","","민첩+25
/장비품","GES +25
/Ausrüstung"
331,"","ACU +5%
/Equipment","ACU+5%
／裝備","","명중률+5%
/장비품","GEN +5 %
/Ausrüstung"
332,"","ACU +10%
/Equipment","ACU+10%
／裝備","","명중률+10%
/장비품","GEN +10 %
/Ausrüstung"
333,"","ACU +15%
/Equipment","ACU+15%
／裝備","","명중률+15%
/장비품","GEN +15 %
/Ausrüstung"
334,"","EVA +3%
/Equipment","EVA+3%
／裝備","","회피율+3%
/장비품","AWN +3 %
/Ausrüstung"
335,"","EVA +6%
/Equipment","EVA+6%
／裝備","","회피율+6%
/장비품","AWN +6 %
/Ausrüstung"
336,"","EVA +9%
/Equipment","EVA+9%
／裝備","","회피율+9%
/장비품","AWN +9 %
/Ausrüstung"
337,"","CRT +5%
/Equipment","CRT+5%
／裝備","","크리티컬 발생 확률+5%
/장비품","KRT +5 %
/Ausrüstung"
338,"","CRT +10%
/Equipment","CRT+10%
／裝備","","크리티컬 발생 확률+10%
/장비품","KRT +10 %
/Ausrüstung"
339,"","CRT +15%
/Equipment","CRT+15%
／裝備","","크리티컬 발생 확률+15%
/장비품","KRT +15 %
/Ausrüstung"
340,"","HP +100, SP +10
/Equipment","HP+100　SP+10
／裝備","","HP+100, SP+10 
/장비품","TP +100, SP +10
/Ausrüstung"
341,"","HP +100, ATK +10
/Equipment","HP+100　ATK+10
／裝備","","HP+100, 공격력+10 
/장비품","TP +100, ANG +10
/Ausrüstung"
342,"","HP +100, DEF +10
/Equipment","HP+100　DEF+10
／裝備","","HP+100, 방어력+10 
/장비품","TP +100, VER +10
/Ausrüstung"
343,"","HP +100, INT +10
/Equipment","HP+100　INT+10
／裝備","","HP+100, 지력+10 
/장비품","TP +100, INT +10
/Ausrüstung"
344,"","HP +100, SPD +10
/Equipment","HP+100　SPD+10
／裝備","","HP+100, 민첩+10 
/장비품","TP +100, GES +10
/Ausrüstung"
345,"","SP +10, ATK +10
/Equipment","SP+10　ATK+10
／裝備","","SP+10, 공격력+10 
/장비품","SP +10, ANG +10
/Ausrüstung"
346,"","SP +10, DEF +10
/Equipment","SP+10　DEF+10
／裝備","","SP+10, 방어력+10 
/장비품","SP +10, VER +10
/Ausrüstung"
347,"","SP +10, INT +10
/Equipment","SP+10　INT+10
／裝備","","SP+10, 지력+10 
/장비품","SP +10, INT +10
/Ausrüstung"
348,"","SP +10, SPD +10
/Equipment","SP+10　SPD+10
／裝備","","SP+10, 민첩+10 
/장비품","SP +10, GES +10
/Ausrüstung"
349,"","ATK +10, DEF +10
/Equipment","ATK+10　DEF+10
／裝備","","공격력+10, 방어력+10 
/장비품","ANG +10, VER +10
/Ausrüstung"
350,"","ATK +10, INT +10
/Equipment","ATK+10　INT+10
／裝備","","공격력+10, 지력+10 
/장비품","ANG +10, INT +10
/Ausrüstung"
351,"","ATK +10, SPD +10
/Equipment","ATK+10　SPD+10
／裝備","","공격력+10, 민첩+10
/장비품","ANG +10, GES +10
/Ausrüstung"
352,"","DEF +10, INT +10
/Equipment","DEF+10　INT+10
／裝備","","방어력+10, 지력+10 
/장비품","VER +10, INT +10
/Ausrüstung"
353,"","DEF +10, SPD +10
/Equipment","DEF+10　SPD+10
／裝備","","방어력+10, 민첩+10 
/장비품","VER +10, GES +10
/Ausrüstung"
354,"","INT +10, SPD +10
/Equipment","INT+10　SPD+10
／裝備","","지력+10, 민첩+10 
/장비품","INT +10, GES +10
/Ausrüstung"
355,"","INT +10, ACU +5%
/Equipment","INT+10　ACU+5%
／裝備","","지력+10, 명중률+5%
/장비품","INT +10, GEN +5 %
/Ausrüstung"
356,"","SPD +10, EVA +5%
/Equipment","SPD+10　EVA+5%
／裝備","","민첩+10, 회피율+5%
/장비품","GES +10, AWN +5 %
/Ausrüstung"
357,"","ATK +10, CRT +5%
/Equipment","ATK+10　CRT+5%
／裝備","","공격력+10, 크리티컬 발생 확률+5%
/장비품","ANG +10, KRT +5 %
/Ausrüstung"
358,"","Max HP +50, Max SP +5, ATK +5
DEF +5, INT +5, SPD +5 /Equipment","最大HP+50　最大SP+5　ATK+5
DEF+5　INT+5　SPD+5／裝備","","최대HP+50, 최대SP+5, 공격력+5
방어력+5, 지력+5, 민첩+5 /장비품","Max. TP +50, max. SP +5, ANG +5,
VER +5, INT +5, GES +5 /Ausrüstung"
359,"","Fire attribute damage -20%
/Equipment","火屬性傷害減少20%
／裝備","","불속성 대미지 20% 감소
/장비품","Feuerschaden –20 %
/Ausrüstung"
360,"","Fire attribute damage -30%,
Plant attribute damage +10% /Equipment","火屬性傷害減少30%，
木屬性傷害增加10%／裝備","","불속성 대미지 30% 감소
풀속성 대미지 10% 증가 /장비품","Feuerschaden –30 %,
Pflanzenschaden +10 % /Ausrüstung"
361,"","Water attribute damage -20%
/Equipment","水屬性傷害減少20%
／裝備","","물속성 대미지 20% 감소
/장비품","Wasserschaden –20 %
/Ausrüstung"
362,"","Water attribute damage -30%,
Fire attribute damage +10% /Equipment","水屬性傷害減少30%，
火屬性傷害增加10%／裝備","","물속성 대미지 30% 감소
불속성 대미지 10% 증가 /장비품","Wasserschaden –30 %,
Feuerschaden +10 % /Ausrüstung"
363,"","Plant attribute damage -20%
/Equipment","木屬性傷害減少20%
／裝備","","풀속성 대미지 20% 감소
/장비품","Pflanzenschaden –20 %
/Ausrüstung"
364,"","Plant attribute damage -30%,
Water attribute damage +10% /Equipment","木屬性傷害減少30%，
水屬性傷害增加10%／裝備","","풀속성 대미지 30% 감소
물속성 대미지 10% 증가 /장비품","Pflanzenschaden –30 %,
Wasserschaden +10 % /Ausrüstung"
365,"","Electric attribute damage -20%
/Equipment","雷屬性傷害減少20%
／裝備","","전기속성 대미지 20% 감소
/장비품","Elektroschaden –20 %
/Ausrüstung"
366,"","Electric attribute damage -30%,
Wind attribute damage +10% /Equipment","雷屬性傷害減少30%，
風屬性傷害增加10%／裝備","","전기속성 대미지 30% 감소
바람속성 대미지 10% 증가 /장비품","Elektroschaden –30 %,
Windschaden +10 % /Ausrüstung"
367,"","Earth attribute damage -20%
/Equipment","土屬性傷害減少20%
／裝備","","땅속성 대미지 20% 감소
/장비품","Erdschaden –20 %
/Ausrüstung"
368,"","Earth attribute damage -30%,
Electric attribute damage +10% /Equipment","土屬性傷害減少30%，
雷屬性傷害增加10%／裝備","","땅속성 대미지 30% 감소
전기속성 대미지 10% 증가 /장비품","Erdschaden –30 %,
Elektroschaden +10 % /Ausrüstung"
369,"","Wind attribute damage -20%
/Equipment","風屬性傷害減少20%
／裝備","","바람속성 대미지 20% 감소
/장비품","Windschaden –20 %
/Ausrüstung"
370,"","Wind attribute damage -30%,
Earth attribute damage +10% /Equipment","風屬性傷害減少30%，
土屬性傷害增加10%／裝備","","바람속성 대미지 30% 감소
땅속성 대미지 10% 증가 /장비품","Windschaden –30 %,
Erdschaden +10 % /Ausrüstung"
371,"","Light attribute damage -20%
/Equipment","光屬性傷害減少20%
／裝備","","빛속성 대미지 20% 감소
/장비품","Lichtschaden –20 %
/Ausrüstung"
372,"","Light attribute damage -30%,
Dark attribute damage +10% /Equipment","光屬性傷害減少30%，
闇屬性傷害增加10%／裝備","","빛속성 대미지 30% 감소
어둠속성 대미지 10% 증가 /장비품","Lichtschaden –30 %,
Dunkelheitsschaden +10 % /Ausrüstung"
373,"","Dark attribute damage -20%
/Equipment","闇屬性傷害減少20%
／裝備","","어둠속성 대미지 20% 감소
/장비품","Dunkelheitsschaden –20 %
/Ausrüstung"
374,"","Dark attribute damage -30%,
Light attribute damage +10% /Equipment","闇屬性傷害減少30%，
光屬性傷害增加10%／裝備","","어둠속성 대미지 30% 감소
빛속성 대미지 10% 증가 /장비품","Dunkelheitsschaden –30 %,
Lichtschaden +10 % /Ausrüstung"
375,"","Neutral attribute damage -20%
/Equipment","無屬性傷害減少20%
／裝備","","무속성 대미지 20% 감소
/장비품","Neutralschaden –20 %
/Ausrüstung"
376,"","Neutral attribute damage -30%,
Non-neutral attribute damage +5% /Equipment","無屬性傷害減少30%，
無屬性以外的傷害增加5%／裝備","","무속성 대미지 30% 감소
무속성 외의 대미지 5% 증가 /장비품","Neutralschaden –30 %,
sonstiger Schaden +5 % /Ausrüstung"
377,"","All attribute damage -10%
/Equipment","全屬性傷害減少10%
／裝備","","모든 속성 대미지 10% 감소
/장비품","Jeglicher Schaden –10 %
/Ausrüstung"
378,"","Halves Poison success rate
/Equipment","陷入“劇毒”狀態的機率減半
／裝備","","""맹독""에 걸릴 확률 반감
/장비품","Halbe Vergiftungsrate
/Ausrüstung"
379,"","Prevents Poison
/Equipment","不會陷入“劇毒”狀態
／裝備","","""맹독""에 걸리지 않게 됨
/장비품","Verhindert Vergiftung
/Ausrüstung"
380,"","Halves Confusion success rate
/Equipment","陷入“混亂”狀態的機率減半
／裝備","","""혼란""에 걸릴 확률 반감
/장비품","Halbe Verwirrungsrate
/Ausrüstung"
381,"","Prevents Confusion
/Equipment","不會陷入“混亂”狀態
／裝備","","""혼란""에 걸리지 않게 됨
/장비품","Verhindert Verwirrung
/Ausrüstung"
382,"","Halves Paralysis success rate
/Equipment","陷入“麻痺”狀態的機率減半
／裝備","","""마비""에 걸릴 확률 반감
/장비품","Halbe Lähmungsrate
/Ausrüstung"
383,"","Prevents Paralysis
/Equipment","不會陷入“麻痺”狀態
／裝備","","""마비""에 걸리지 않게 됨
/장비품","Verhindert Lähmung
/Ausrüstung"
384,"","Halves Sleep success rate
/Equipment","陷入“睡眠”狀態的機率減半
／裝備","","""수면""에 걸릴 확률 반감
/장비품","Halbe Schlafrate
/Ausrüstung"
385,"","Prevents Sleep
/Equipment","不會陷入“睡眠”狀態
／裝備","","""수면""에 걸리지 않게 됨
/장비품","Verhindert Schlaf
/Ausrüstung"
386,"","Halves Stun success rate
/Equipment","陷入“暈眩”狀態的機率減半
／裝備","","""마비""에 걸릴 확률 반감
/장비품","Halbe Betäubungsrate
/Ausrüstung"
387,"","Prevents Stun
/Equipment","不會陷入“暈眩”狀態
／裝備","","""마비""에 걸리지 않게 됨
/장비품","Verhindert Betäubung
/Ausrüstung"
388,"","Halves Dot success rate
/Equipment","陷入“液晶化”狀態的機率減半
／裝備","","""액정화""에 걸릴 확률 반감
/장비품","Halbe Verpixelungsrate
/Ausrüstung"
389,"","Prevents Dot
/Equipment","不會陷入“液晶化”狀態
／裝備","","""액정화""에 걸리지 않게 됨
/장비품","Verhindert Verpixeln
/Ausrüstung"
390,"","Halves Bug success rate
/Equipment","陷入“Bug”狀態的機率減半
／裝備","","""버그""에 걸릴 확률 반감
/장비품","Halbe Fehlerrate
/Ausrüstung"
391,"","Prevents Bug
/Equipment","不會陷入“Bug”狀態
／裝備","","""버그""에 걸리지 않게 됨
/장비품","Verhindert Fehler
/Ausrüstung"
392,"","Halves Instant Death success rate
/Equipment","陷入“即死”狀態的機率減半
／裝備","","""즉사""에 걸릴 확률 반감
/장비품","Halbe Soforttodrate
/Ausrüstung"
393,"","Prevents Instant Death
/Equipment","不會陷入“即死”狀態
／裝備","","""즉사""에 걸리지 않게 됨
/장비품","Verhindert Soforttod
/Ausrüstung"
394,"","Halves All Abnormal Statuses success rate
/Equipment","陷入“所有異常狀態”的機率減半
／裝備","","""모든 상태이상""에 걸릴 확률 반감
/장비품","Halbiert die Wahrscheinlichkeit 
von Statusleiden /Ausrüstung"
395,"","Combo rate +10%
/Equipment","連擊發生機率+10%
／裝備","","콤보 발생 확률+10%
/장비품","Komborate +10 %
/Ausrüstung"
396,"","Always successful escaping from battle.
/Equipment","逃脫必定成功
／裝備","","도주에 반드시 성공
/장비품","Immer erfolgreiche Flucht
/Ausrüstung"
397,"","Increases EXP earned in battle.
/Equipment","增加戰鬥時獲取的EXP
／裝備","","배틀로 얻는 EXP가 증가
/장비품","Mehr EP durch Kämpfe
/Ausrüstung"
398,"","Increases yen earned in battle.
/Equipment","增加戰鬥時獲取的YEN
／裝備","","배틀로 얻는 YEN가 증가
/장비품","Mehr Yen durch Kämpfe
/Ausrüstung"
399,"","Increases foe drop rate for items.
/Equipment","增加敵人掉落道具的機率
／裝備","","적이 아이템을 드롭할 확률 증가
/장비품","Mehr Items von 
Gegnern. /Ausrüstung"
400,"","Increases data obtained when scanning.
/Equipment","增加掃描時獲取的數據
／裝備","","스캔 시 획득하는 데이터 증가
/장비품","Mehr Daten durch Scannen
/Ausrüstung"
401,"","All attribute damage -10%
/Equipment","全屬性傷害減少10%
／裝備","","모든 속성 대미지 10% 감소
/장비품","Jeglicher Schaden –10 %
/Ausrüstung"
402,"","Reduces DEF/INT-penetrating
damage 100%. /Equipment","DEF．INT貫穿損傷減少100%
／裝備","","방어/지력 관통 대미지 100% 감소
/장비품","Reduziert VER-/INT-durchdringenden
Schaden um 100 %. /Ausrüstung"
